id,type,subject,year,download_url,filename
612,高考三級-法律廉政,公務員法（包括任用、服務、考績、懲戒、行政中立、利益衝突迴避與財產申報）,110,https://lawyer.get.com.tw/exam/Download.ashx?iP=125187&iDP=58483&iS=87,110年_高考三級-法律廉政_公務員法（包括任用、服務、考績、懲戒、行政中立、利益衝突迴避與財產申報）.pdf
613,高考三級-法律廉政,刑事訴訟法,110,https://lawyer.get.com.tw/exam/Download.ashx?iP=125188&iDP=58483&iS=88,110年_高考三級-法律廉政_刑事訴訟法.pdf
614,高考三級-法律廉政,國文( 作文、公文與測驗),110,https://lawyer.get.com.tw/exam/Download.ashx?iP=125065&iDP=58483&iS=122,110年_高考三級-法律廉政_國文( 作文、公文與測驗).pdf
615,普考-法律廉政,法學知識與英文（包括中華民國憲法、法學緒論、英文）,110,https://lawyer.get.com.tw/exam/Download.ashx?iP=125058&iDP=58500&iS=6439,110年_普考-法律廉政_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
616,普考-法律廉政,公務員法（包括任用、服務、考績、懲戒、行政中立、利益衝突迴避與財產申報）概要,110,https://lawyer.get.com.tw/exam/Download.ashx?iP=125179&iDP=58500&iS=91,110年_普考-法律廉政_公務員法（包括任用、服務、考績、懲戒、行政中立、利益衝突迴避與財產申報）概要.pdf
617,普考-法律廉政,行政法概要,110,https://lawyer.get.com.tw/exam/Download.ashx?iP=125180&iDP=58500&iS=35,110年_普考-法律廉政_行政法概要.pdf
618,普考-法律廉政,刑法概要,110,https://lawyer.get.com.tw/exam/Download.ashx?iP=125181&iDP=58500&iS=90,110年_普考-法律廉政_刑法概要.pdf
619,普考-法律廉政,刑事訴訟法概要,110,https://lawyer.get.com.tw/exam/Download.ashx?iP=125182&iDP=58500&iS=89,110年_普考-法律廉政_刑事訴訟法概要.pdf
620,普考-法律廉政,國文( 作文、公文與測驗),110,https://lawyer.get.com.tw/exam/Download.ashx?iP=125057&iDP=58500&iS=122,110年_普考-法律廉政_國文( 作文、公文與測驗).pdf
621,高考三級-法制,國文( 作文、公文與測驗),110,https://lawyer.get.com.tw/exam/Download.ashx?iP=125065&iDP=58482&iS=122,110年_高考三級-法制_國文( 作文、公文與測驗).pdf
622,高考三級-法制,法學知識與英文,110,https://lawyer.get.com.tw/exam/Download.ashx?iP=125066&iDP=58482&iS=1,110年_高考三級-法制_法學知識與英文.pdf
623,高考三級-法制,民法,110,https://lawyer.get.com.tw/exam/Download.ashx?iP=125173&iDP=58482&iS=3,110年_高考三級-法制_民法.pdf
624,高考三級-法制,立法程序與技術,110,https://lawyer.get.com.tw/exam/Download.ashx?iP=125174&iDP=58482&iS=84,110年_高考三級-法制_立法程序與技術.pdf
625,高考三級-法制,行政法,110,https://lawyer.get.com.tw/exam/Download.ashx?iP=125175&iDP=58482&iS=30,110年_高考三級-法制_行政法.pdf
626,高考三級-法制,刑法,110,https://lawyer.get.com.tw/exam/Download.ashx?iP=125176&iDP=58482&iS=85,110年_高考三級-法制_刑法.pdf
627,高考三級-法制,商事法,110,https://lawyer.get.com.tw/exam/Download.ashx?iP=125177&iDP=58482&iS=82,110年_高考三級-法制_商事法.pdf
628,高考三級-法制,民事訴訟法與刑事訴訟法,110,https://lawyer.get.com.tw/exam/Download.ashx?iP=125178&iDP=58482&iS=86,110年_高考三級-法制_民事訴訟法與刑事訴訟法.pdf
629,地方政府特考四等-法律廉政,公務員法（包括任用、服務、考績、懲戒、行政中立、利益衝突迴避與財產申報）概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124719&iDP=62059&iS=91,109年_地方政府特考四等-法律廉政_公務員法（包括任用、服務、考績、懲戒、行政中立、利益衝突迴避與財產申報）概要.pdf
630,地方政府特考四等-法律廉政,行政法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124642&iDP=62059&iS=35,109年_地方政府特考四等-法律廉政_行政法概要.pdf
631,地方政府特考四等-法律廉政,刑事訴訟法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124720&iDP=62059&iS=89,109年_地方政府特考四等-法律廉政_刑事訴訟法概要.pdf
632,地方政府特考四等-法律廉政,刑法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124721&iDP=62059&iS=90,109年_地方政府特考四等-法律廉政_刑法概要.pdf
633,地方政府特考四等-法律廉政,國文( 作文、公文與測驗),109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124638&iDP=62059&iS=122,109年_地方政府特考四等-法律廉政_國文( 作文、公文與測驗).pdf
634,地方政府特考四等-法律廉政,法學知識與英文（包括中華民國憲法、法學緒論、英文）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124639&iDP=62059&iS=6439,109年_地方政府特考四等-法律廉政_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
635,地方政府特考三等-法律廉政,公務員法（包括任用、服務、考績、懲戒、行政中立、利益衝突迴避與財產申報）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124715&iDP=59887&iS=87,109年_地方政府特考三等-法律廉政_公務員法（包括任用、服務、考績、懲戒、行政中立、利益衝突迴避與財產申報）.pdf
636,地方政府特考三等-法律廉政,法學知識與英文（包括中華民國憲法、法學緒論、英文）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124637&iDP=59887&iS=6439,109年_地方政府特考三等-法律廉政_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
637,地方政府特考三等-法律廉政,刑事訴訟法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124718&iDP=59887&iS=88,109年_地方政府特考三等-法律廉政_刑事訴訟法.pdf
638,地方政府特考三等-法律廉政,行政法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124630&iDP=59887&iS=30,109年_地方政府特考三等-法律廉政_行政法.pdf
639,地方政府特考三等-法律廉政,行政學,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124632&iDP=59887&iS=29,109年_地方政府特考三等-法律廉政_行政學.pdf
640,地方政府特考三等-法律廉政,刑法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124703&iDP=59887&iS=85,109年_地方政府特考三等-法律廉政_刑法.pdf
641,地方政府特考三等-法律廉政,社會學,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124654&iDP=59887&iS=45,109年_地方政府特考三等-法律廉政_社會學.pdf
642,地方政府特考三等-法律廉政,國文,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124636&iDP=59887&iS=2,109年_地方政府特考三等-法律廉政_國文.pdf
643,地方政府特考三等-法制,刑法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124703&iDP=62055&iS=85,109年_地方政府特考三等-法制_刑法.pdf
644,地方政府特考三等-法制,民事訴訟法與刑事訴訟法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124704&iDP=62055&iS=86,109年_地方政府特考三等-法制_民事訴訟法與刑事訴訟法.pdf
645,地方政府特考三等-法制,民法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124678&iDP=62055&iS=3,109年_地方政府特考三等-法制_民法.pdf
646,地方政府特考三等-法制,商事法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124705&iDP=62055&iS=82,109年_地方政府特考三等-法制_商事法.pdf
647,地方政府特考三等-法制,國文,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124636&iDP=62055&iS=2,109年_地方政府特考三等-法制_國文.pdf
648,地方政府特考三等-法制,法學知識與英文（包括中華民國憲法、法學緒論、英文）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124637&iDP=62055&iS=6439,109年_地方政府特考三等-法制_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
649,地方政府特考三等-法制,行政法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124630&iDP=62055&iS=30,109年_地方政府特考三等-法制_行政法.pdf
650,地方政府特考三等-法制,立法程序與技術,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124702&iDP=62055&iS=84,109年_地方政府特考三等-法制_立法程序與技術.pdf
651,高考三級-法律廉政,行政學,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124503&iDP=59847&iS=29,109年_高考三級-法律廉政_行政學.pdf
652,高考三級-法律廉政,行政法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124504&iDP=59847&iS=30,109年_高考三級-法律廉政_行政法.pdf
653,高考三級-法律廉政,刑法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124505&iDP=59847&iS=85,109年_高考三級-法律廉政_刑法.pdf
654,高考三級-法律廉政,公務員法（包括任用、服務、考績、懲戒、行政中立、利益衝突迴避與財產申報）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124506&iDP=59847&iS=87,109年_高考三級-法律廉政_公務員法（包括任用、服務、考績、懲戒、行政中立、利益衝突迴避與財產申報）.pdf
655,高考三級-法律廉政,刑事訴訟法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124507&iDP=59847&iS=88,109年_高考三級-法律廉政_刑事訴訟法.pdf
656,高考三級-法律廉政,國文,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124359&iDP=59847&iS=2,109年_高考三級-法律廉政_國文.pdf
657,高考三級-法律廉政,法學知識與英文（包括中華民國憲法、法學緒論、英文）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124360&iDP=59847&iS=6439,109年_高考三級-法律廉政_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
658,高考三級-法律廉政,社會學,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124502&iDP=59847&iS=45,109年_高考三級-法律廉政_社會學.pdf
659,普考-法律廉政,國文( 作文、公文與測驗),109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124353&iDP=59864&iS=122,109年_普考-法律廉政_國文( 作文、公文與測驗).pdf
660,普考-法律廉政,法學知識與英文（包括中華民國憲法、法學緒論、英文）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124354&iDP=59864&iS=6439,109年_普考-法律廉政_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
661,普考-法律廉政,公務員法（包括任用、服務、考績、懲戒、行政中立、利益衝突迴避與財產申報）概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124498&iDP=59864&iS=91,109年_普考-法律廉政_公務員法（包括任用、服務、考績、懲戒、行政中立、利益衝突迴避與財產申報）概要.pdf
662,普考-法律廉政,行政法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124499&iDP=59864&iS=35,109年_普考-法律廉政_行政法概要.pdf
663,普考-法律廉政,刑法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124500&iDP=59864&iS=90,109年_普考-法律廉政_刑法概要.pdf
664,普考-法律廉政,刑事訴訟法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124501&iDP=59864&iS=89,109年_普考-法律廉政_刑事訴訟法概要.pdf
665,高考三級-法制,國文,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124359&iDP=59846&iS=2,109年_高考三級-法制_國文.pdf
666,高考三級-法制,法學知識與英文（包括中華民國憲法、法學緒論、英文）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124360&iDP=59846&iS=6439,109年_高考三級-法制_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
667,高考三級-法制,民法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124492&iDP=59846&iS=3,109年_高考三級-法制_民法.pdf
668,高考三級-法制,立法程序與技術,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124493&iDP=59846&iS=84,109年_高考三級-法制_立法程序與技術.pdf
669,高考三級-法制,行政法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124494&iDP=59846&iS=30,109年_高考三級-法制_行政法.pdf
670,高考三級-法制,刑法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124495&iDP=59846&iS=85,109年_高考三級-法制_刑法.pdf
671,高考三級-法制,商事法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124496&iDP=59846&iS=82,109年_高考三級-法制_商事法.pdf
672,高考三級-法制,民事訴訟法與刑事訴訟法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124497&iDP=59846&iS=86,109年_高考三級-法制_民事訴訟法與刑事訴訟法.pdf
673,律師、司法官第二試,憲法與行政法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124303&iDP=59948&iS=153,109年_律師、司法官第二試_憲法與行政法.pdf
674,律師、司法官第二試,刑法與刑事訴訟法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124304&iDP=59948&iS=125,109年_律師、司法官第二試_刑法與刑事訴訟法.pdf
675,律師、司法官第二試,海商法與海洋法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124311&iDP=59948&iS=6539,109年_律師、司法官第二試_海商法與海洋法.pdf
676,律師、司法官第二試,民法與民事訴訟法（一）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124305&iDP=59948&iS=1297,109年_律師、司法官第二試_民法與民事訴訟法（一）.pdf
677,律師、司法官第二試,民法與民事訴訟法（二）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124306&iDP=59948&iS=1298,109年_律師、司法官第二試_民法與民事訴訟法（二）.pdf
678,律師、司法官第二試,公司法、保險法與證券交易法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124307&iDP=59948&iS=6546,109年_律師、司法官第二試_公司法、保險法與證券交易法.pdf
679,律師、司法官第二試,智慧財產權法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124308&iDP=59948&iS=165,109年_律師、司法官第二試_智慧財產權法.pdf
680,律師、司法官第二試,勞動社會法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124309&iDP=59948&iS=6505,109年_律師、司法官第二試_勞動社會法.pdf
681,律師、司法官第二試,財稅法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124310&iDP=59948&iS=330,109年_律師、司法官第二試_財稅法.pdf
682,特考四等-司法人員(監所管理員),國文( 作文、公文與測驗),109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124284&iDP=59904&iS=122,109年_特考四等-司法人員(監所管理員)_國文( 作文、公文與測驗).pdf
683,特考四等-司法人員(監所管理員),法學知識與英文（包括中華民國憲法、法學緒論、英文）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124285&iDP=59904&iS=6439,109年_特考四等-司法人員(監所管理員)_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
684,特考四等-司法人員(監所管理員),監獄學概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124299&iDP=59904&iS=185,109年_特考四等-司法人員(監所管理員)_監獄學概要.pdf
685,特考四等-司法人員(監所管理員),刑法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124300&iDP=59904&iS=90,109年_特考四等-司法人員(監所管理員)_刑法概要.pdf
686,特考四等-司法人員(監所管理員),犯罪學概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124301&iDP=59904&iS=186,109年_特考四等-司法人員(監所管理員)_犯罪學概要.pdf
687,特考四等-司法人員(監所管理員),監獄行刑法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124302&iDP=59904&iS=187,109年_特考四等-司法人員(監所管理員)_監獄行刑法概要.pdf
688,特考四等-司法人員(執行員),民事訴訟法概要與刑事訴訟法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124297&iDP=59906&iS=188,109年_特考四等-司法人員(執行員)_民事訴訟法概要與刑事訴訟法概要.pdf
689,特考四等-司法人員(執行員),行政法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124298&iDP=59906&iS=35,109年_特考四等-司法人員(執行員)_行政法概要.pdf
690,特考四等-司法人員(執行員),民法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124294&iDP=59906&iS=12,109年_特考四等-司法人員(執行員)_民法概要.pdf
691,特考四等-司法人員(執行員),強制執行法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124296&iDP=59906&iS=190,109年_特考四等-司法人員(執行員)_強制執行法概要.pdf
692,特考四等-司法人員(執行員),國文( 作文、公文與測驗),109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124284&iDP=59906&iS=122,109年_特考四等-司法人員(執行員)_國文( 作文、公文與測驗).pdf
693,特考四等-司法人員(執行員),法學知識與英文（包括中華民國憲法、法學緒論、英文）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124285&iDP=59906&iS=6439,109年_特考四等-司法人員(執行員)_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
694,特考四等-司法人員(執達員),民事訴訟法概要與刑事訴訟法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124297&iDP=59908&iS=188,109年_特考四等-司法人員(執達員)_民事訴訟法概要與刑事訴訟法概要.pdf
695,特考四等-司法人員(執達員),國文( 作文、公文與測驗),109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124284&iDP=59908&iS=122,109年_特考四等-司法人員(執達員)_國文( 作文、公文與測驗).pdf
696,特考四等-司法人員(執達員),法學知識與英文（包括中華民國憲法、法學緒論、英文）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124285&iDP=59908&iS=6439,109年_特考四等-司法人員(執達員)_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
697,特考四等-司法人員(執達員),民法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124294&iDP=59908&iS=12,109年_特考四等-司法人員(執達員)_民法概要.pdf
698,特考四等-司法人員(執達員),刑法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124295&iDP=59908&iS=90,109年_特考四等-司法人員(執達員)_刑法概要.pdf
699,特考四等-司法人員(執達員),強制執行法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124296&iDP=59908&iS=190,109年_特考四等-司法人員(執達員)_強制執行法概要.pdf
700,特考四等-司法人員(法警),國文( 作文、公文與測驗),109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124284&iDP=59905&iS=122,109年_特考四等-司法人員(法警)_國文( 作文、公文與測驗).pdf
701,特考四等-司法人員(法警),法學知識與英文（包括中華民國憲法、法學緒論、英文）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124285&iDP=59905&iS=6439,109年_特考四等-司法人員(法警)_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
702,特考四等-司法人員(法警),刑事訴訟法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124290&iDP=59905&iS=89,109年_特考四等-司法人員(法警)_刑事訴訟法概要.pdf
703,特考四等-司法人員(法警),刑法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124291&iDP=59905&iS=90,109年_特考四等-司法人員(法警)_刑法概要.pdf
704,特考四等-司法人員(法警),法院組織法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124292&iDP=59905&iS=189,109年_特考四等-司法人員(法警)_法院組織法.pdf
705,特考四等-司法人員(法警),行政法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124293&iDP=59905&iS=35,109年_特考四等-司法人員(法警)_行政法概要.pdf
706,特考四等-司法人員(法院書記官),國文( 作文、公文與測驗),109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124284&iDP=59907&iS=122,109年_特考四等-司法人員(法院書記官)_國文( 作文、公文與測驗).pdf
707,特考四等-司法人員(法院書記官),法學知識與英文（包括中華民國憲法、法學緒論、英文）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124285&iDP=59907&iS=6439,109年_特考四等-司法人員(法院書記官)_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
708,特考四等-司法人員(法院書記官),民法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124286&iDP=59907&iS=12,109年_特考四等-司法人員(法院書記官)_民法概要.pdf
709,特考四等-司法人員(法院書記官),刑法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124287&iDP=59907&iS=90,109年_特考四等-司法人員(法院書記官)_刑法概要.pdf
710,特考四等-司法人員(法院書記官),行政法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124288&iDP=59907&iS=35,109年_特考四等-司法人員(法院書記官)_行政法概要.pdf
711,特考四等-司法人員(法院書記官),民事訴訟法概要與刑事訴訟法概要,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124289&iDP=59907&iS=188,109年_特考四等-司法人員(法院書記官)_民事訴訟法概要與刑事訴訟法概要.pdf
712,特考三等-司法人員(監獄官),刑法與少年事件處理法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124278&iDP=59903&iS=1470,109年_特考三等-司法人員(監獄官)_刑法與少年事件處理法.pdf
713,特考三等-司法人員(監獄官),監獄學,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124279&iDP=59903&iS=181,109年_特考三等-司法人員(監獄官)_監獄學.pdf
714,特考三等-司法人員(監獄官),監獄行刑法與羈押法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124280&iDP=59903&iS=1471,109年_特考三等-司法人員(監獄官)_監獄行刑法與羈押法.pdf
715,特考三等-司法人員(監獄官),刑事政策,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124281&iDP=59903&iS=4261,109年_特考三等-司法人員(監獄官)_刑事政策.pdf
716,特考三等-司法人員(監獄官),諮商與矯正輔導,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124282&iDP=59903&iS=1472,109年_特考三等-司法人員(監獄官)_諮商與矯正輔導.pdf
717,特考三等-司法人員(監獄官),犯罪學與再犯預測,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124283&iDP=59903&iS=1473,109年_特考三等-司法人員(監獄官)_犯罪學與再犯預測.pdf
718,特考三等-司法人員(監獄官),國文( 作文、公文與測驗),109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124237&iDP=59903&iS=122,109年_特考三等-司法人員(監獄官)_國文( 作文、公文與測驗).pdf
719,特考三等-司法人員(監獄官),法學知識與英文（包括中華民國憲法、法學緒論、英文）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124238&iDP=59903&iS=6439,109年_特考三等-司法人員(監獄官)_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
720,特考三等-檢察事務官(電子資訊組),系統分析,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124276&iDP=59899&iS=169,109年_特考三等-檢察事務官(電子資訊組)_系統分析.pdf
721,特考三等-檢察事務官(電子資訊組),國文( 作文、公文與測驗),109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124237&iDP=59899&iS=122,109年_特考三等-檢察事務官(電子資訊組)_國文( 作文、公文與測驗).pdf
722,特考三等-檢察事務官(電子資訊組),法學知識與英文（包括中華民國憲法、法學緒論、英文）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124238&iDP=59899&iS=6439,109年_特考三等-檢察事務官(電子資訊組)_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
723,特考三等-檢察事務官(電子資訊組),刑法與刑事訴訟法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124272&iDP=59899&iS=125,109年_特考三等-檢察事務官(電子資訊組)_刑法與刑事訴訟法.pdf
724,特考三等-檢察事務官(電子資訊組),電子學與電路學,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124273&iDP=59899&iS=171,109年_特考三等-檢察事務官(電子資訊組)_電子學與電路學.pdf
725,特考三等-檢察事務官(電子資訊組),計算機網路,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124274&iDP=59899&iS=170,109年_特考三等-檢察事務官(電子資訊組)_計算機網路.pdf
726,特考三等-檢察事務官(電子資訊組),資通安全,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124275&iDP=59899&iS=7270,109年_特考三等-檢察事務官(電子資訊組)_資通安全.pdf
727,特考三等-檢察事務官(電子資訊組),程式語言,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124277&iDP=59899&iS=72,109年_特考三等-檢察事務官(電子資訊組)_程式語言.pdf
728,特考三等-檢察事務官(財經實務組),刑法與刑事訴訟法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124266&iDP=59898&iS=125,109年_特考三等-檢察事務官(財經實務組)_刑法與刑事訴訟法.pdf
729,特考三等-檢察事務官(財經實務組),證券交易法與商業會計法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124267&iDP=59898&iS=168,109年_特考三等-檢察事務官(財經實務組)_證券交易法與商業會計法.pdf
730,特考三等-檢察事務官(財經實務組),中級會計學,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124268&iDP=59898&iS=13,109年_特考三等-檢察事務官(財經實務組)_中級會計學.pdf
731,特考三等-檢察事務官(財經實務組),銀行實務,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124269&iDP=59898&iS=163,109年_特考三等-檢察事務官(財經實務組)_銀行實務.pdf
732,特考三等-檢察事務官(財經實務組),稅務法規,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124270&iDP=59898&iS=8,109年_特考三等-檢察事務官(財經實務組)_稅務法規.pdf
733,特考三等-檢察事務官(財經實務組),審計學,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124271&iDP=59898&iS=16,109年_特考三等-檢察事務官(財經實務組)_審計學.pdf
734,特考三等-檢察事務官(財經實務組),國文( 作文、公文與測驗),109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124237&iDP=59898&iS=122,109年_特考三等-檢察事務官(財經實務組)_國文( 作文、公文與測驗).pdf
735,特考三等-檢察事務官(財經實務組),法學知識與英文（包括中華民國憲法、法學緒論、英文）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124238&iDP=59898&iS=6439,109年_特考三等-檢察事務官(財經實務組)_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
736,特考三等-檢察事務官(偵查實務組),刑事訴訟法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124262&iDP=59897&iS=88,109年_特考三等-檢察事務官(偵查實務組)_刑事訴訟法.pdf
737,特考三等-檢察事務官(偵查實務組),民法總則與債權、物權編,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124263&iDP=59897&iS=1300,109年_特考三等-檢察事務官(偵查實務組)_民法總則與債權、物權編.pdf
738,特考三等-檢察事務官(偵查實務組),智慧財產權法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124264&iDP=59897&iS=165,109年_特考三等-檢察事務官(偵查實務組)_智慧財產權法.pdf
739,特考三等-檢察事務官(偵查實務組),強制執行法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124265&iDP=59897&iS=175,109年_特考三等-檢察事務官(偵查實務組)_強制執行法.pdf
740,特考三等-檢察事務官(偵查實務組),國文( 作文、公文與測驗),109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124237&iDP=59897&iS=122,109年_特考三等-檢察事務官(偵查實務組)_國文( 作文、公文與測驗).pdf
741,特考三等-檢察事務官(偵查實務組),法學知識與英文（包括中華民國憲法、法學緒論、英文）,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124238&iDP=59897&iS=6439,109年_特考三等-檢察事務官(偵查實務組)_法學知識與英文（包括中華民國憲法、法學緒論、英文）.pdf
742,特考三等-檢察事務官(偵查實務組),刑法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124260&iDP=59897&iS=85,109年_特考三等-檢察事務官(偵查實務組)_刑法.pdf
743,特考三等-檢察事務官(偵查實務組),行政法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124261&iDP=59897&iS=30,109年_特考三等-檢察事務官(偵查實務組)_行政法.pdf
744,特考三等-司法人員(法院書記官),刑法,109,https://lawyer.get.com.tw/exam/Download.ashx?iP=124254&iDP=59901&iS=85,109年_特考三等-司法人員(法院書記官)_刑法.pdf
